EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1570;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;C;;22/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1570;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1570;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1570;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1570;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;COPY CALDAS;CL 26 # 21-11;COPCAL01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;COPY CALDAS;CL 26 # 21-11;COPCAL01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;21/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;23/01/11;6;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;25/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1690;SUPERMERCADO RANCHO ROJO;CL 12 #7B 76;SUPRAN01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;09/01/11;0;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;16/01/11;0;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;17/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;18/01/11;4;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;19/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;20/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;21/01/11;4;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;23/01/11;0;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;25/01/11;4;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1540;ABUNDANCIA LA PUERTA DEL SOL;CL 33 # 19-62;ABUPUE01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;DROGUERIA GRAN ESTACION;CR 23 # 40-110;DROGRA01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;DROGUERIA GRAN ESTACION;CR 23 # 40-110;DROGRA01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;04/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;05/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;06/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;07/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;08/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;11/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;15/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;17/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;18/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;21/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;22/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1590;FOTOCOPIAS DIVERLAND;CL 28 # 21-30;FOTDIV01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;04/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;05/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;06/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;07/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;08/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;11/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;15/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;17/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;18/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;21/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;22/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1390;MISCELANEA TAMAYO;CR 22 #47 36;MISTAM01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;AUTOSERVICIO LOS HERMANOS;CR 16B # 51B-150;AUTHER01;C;;25/01/11;3;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;AUTOSERVICIO LOS HERMANOS;CR 16B # 51B-150;AUTHER01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;AUTOSERVICIO LOS HERMANOS;CR 16B # 51B-150;AUTHER01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;04/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;05/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;06/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;07/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;08/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;10/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;11/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;12/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;13/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;14/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;15/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;17/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;18/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;19/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;20/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;21/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;22/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;23/01/11;2;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;24/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;25/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PANADERIA LA CARIBEÐA;CR 10B # 47F-05;PANCAR03;C;;27/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1760;TIENDA Y CAFETERIA EL PAISAJE;CR 26 # 15-05;TIEPAI01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1760;TIENDA Y CAFETERIA EL PAISAJE;CR 26 # 15-05;TIEPAI01;C;;25/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1760;TIENDA Y CAFETERIA EL PAISAJE;CR 26 # 15-05;TIEPAI01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1760;TIENDA Y CAFETERIA EL PAISAJE;CR 26 # 15-05;TIEPAI01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1541;MUNDO EDITORES;AV 19 # 31-17;MUNEDI01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1541;MUNDO EDITORES;AV 19 # 31-17;MUNEDI01;C;;25/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1541;MUNDO EDITORES;AV 19 # 31-17;MUNEDI01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1541;MUNDO EDITORES;AV 19 # 31-17;MUNEDI01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;05/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;06/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;21/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;22/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;25/01/11;2;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1640;MIGUEL ARBELAEZ -CARRO DULCES;CL 10# 5-10;MIGARB01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;10/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;11/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;12/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;13/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;14/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;15/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;16/01/11;2;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;17/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;18/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;19/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;20/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;21/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;22/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;23/01/11;2;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;24/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;25/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1725;DISTRIBUCIONES REBECA;CL 12 #10- 38;DISREB02;C;;27/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1535;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1535;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;24/01/11;1;0;0;960;;PAT;LA PATRIA
